audio_file|text|speaker_name
wavs/voiceline_943.wav|I don't know, look for someone else to hop into bed with perhaps!|femaledarkelf
wavs/voiceline_944.wav|If everything goes well, we won't have to stay here much longer. For now, we wait.|femaledarkelf
wavs/voiceline_945.wav|I was concerned about our food stores. Gjalund can only carry so much on each journey, and I'm afraid we might run out.|femaledarkelf
wavs/voiceline_946.wav|May I have a word with you, Councilor?|femaledarkelf
wavs/voiceline_947.wav|I've seen the way you look at her. Do you take me for a fool?|femaledarkelf
wavs/voiceline_948.wav|Perhaps that's reassuring enough for you, but it's something that still keeps me awake at night.|femaledarkelf
wavs/voiceline_949.wav|It's nothing.|femaledarkelf
wavs/voiceline_950.wav|You poor thing. Here you are.|femaledarkelf
wavs/voiceline_951.wav|Ask my husband. I'm busy.|femaledarkelf
wavs/voiceline_952.wav|Here in his shrine.|femaledarkelf
wavs/voiceline_953.wav|That they have forgotten.|femaledarkelf
wavs/voiceline_954.wav|Here do we toil.|femaledarkelf
wavs/voiceline_955.wav|That we might remember.|femaledarkelf
wavs/voiceline_956.wav|By night we reclaim.|femaledarkelf
wavs/voiceline_957.wav|What by day was stolen.|femaledarkelf
wavs/voiceline_958.wav|Far from ourselves.|femaledarkelf
wavs/voiceline_959.wav|He grows ever near to us.|femaledarkelf
wavs/voiceline_960.wav|Our eyes once were blinded.|femaledarkelf
wavs/voiceline_961.wav|Now through him do we see.|femaledarkelf
wavs/voiceline_962.wav|Our hands once were idle.|femaledarkelf
wavs/voiceline_963.wav|Now through them does he speak.|femaledarkelf
wavs/voiceline_964.wav|And when the world shall listen.|femaledarkelf
wavs/voiceline_965.wav|And when the world shall see.|femaledarkelf
wavs/voiceline_966.wav|And when the world remembers.|femaledarkelf
wavs/voiceline_967.wav|That world will cease to be.|femaledarkelf
wavs/voiceline_968.wav|Oh, excuse me! I didn't realize there was anyone else here.|femaledarkelf
wavs/voiceline_969.wav|Now, if you'll excuse me, I'd like to meditate a bit.|femaledarkelf
wavs/voiceline_970.wav|Oh, no bother. We all have a right to be here.|femaledarkelf
wavs/voiceline_971.wav|What do you mean? I thought I was clear.|femaledarkelf
wavs/voiceline_972.wav|I'm simply honoring a fellow departed Dunmer.|femaledarkelf
wavs/voiceline_973.wav|What kind of nonsense is that!?|femaledarkelf
wavs/voiceline_974.wav|I'm simply honoring a fellow departed Dunmer, and you hurl baseless accusations at me?|femaledarkelf
wavs/voiceline_975.wav|Since there aren't any Ulens left on this island, I've taken it upon myself to leave the traditional offering in their stead.|femaledarkelf
wavs/voiceline_976.wav|I presume the same thing you're doing... leaving an offering for the departed.|femaledarkelf
wavs/voiceline_977.wav|Nice to see a fellow Dunmer following the traditional customs.|femaledarkelf
wavs/voiceline_978.wav|I presume the same thing you're doing... leaving an offering for the departed.|femaledarkelf
wavs/voiceline_979.wav|Forgive my surprise, it's just that I wouldn't expect that sort of behavior from someone who isn't Dunmer.|femaledarkelf
wavs/voiceline_980.wav|So Neloth is afraid to face me himself!|femaledarkelf
wavs/voiceline_981.wav|Pawn of Neloth!|femaledarkelf
wavs/voiceline_982.wav|Ugh! The heart stone protects me!|femaledarkelf
wavs/voiceline_983.wav|I assure you, if I could convince Adril to do that, I'd be on the next ship back to Blacklight.|femaledarkelf
wavs/voiceline_984.wav|Unfortunately, Adril and Councilor Morvayn are very close friends, and they will never abandon one another... despite my feelings.|femaledarkelf
wavs/voiceline_985.wav|He's in grave danger, and yet he continues to place himself in harm's way.|femaledarkelf
wavs/voiceline_986.wav|When I fall asleep at night, all I can do is hope he'll still be there when I awaken.|femaledarkelf
wavs/voiceline_987.wav|This island was never meant for us. There's too much death here.|femaledarkelf
wavs/voiceline_988.wav|Adril Arano, Second Councilor of Raven Rock.|femaledarkelf
wavs/voiceline_989.wav|How I hate that title... damn fool's going to get himself killed over it someday.|femaledarkelf
wavs/voiceline_990.wav|Regardless, I hope to return there someday... which doesn't seem likely given my husband's commitment to Councilor Morvayn.|femaledarkelf
wavs/voiceline_991.wav|Hmph. Well, beauty's in the eye of the beholder, I suppose.|femaledarkelf
wavs/voiceline_992.wav|I haven't seen the city in over fifty years. Even for a Dunmer, that seems like an eternity.|femaledarkelf
wavs/voiceline_993.wav|Adril and I lived in Blacklight, the capital city of Morrowind.|femaledarkelf
wavs/voiceline_994.wav|House Redoran has improved Blacklight substantially over the last thousand years... its grandeur rivals that of Mournhold itself.|femaledarkelf
wavs/voiceline_995.wav|The Rootspire where the Council of Great Houses meet is something to behold.|femaledarkelf
wavs/voiceline_996.wav|I'm the wife of a Second Councilor and certain things are expected of me.|femaledarkelf
wavs/voiceline_997.wav|The most important is that I stand by Adril, no matter how I feel. And I intend to do that until we get off this miserable rock.|femaledarkelf
wavs/voiceline_998.wav|Miraak... I'm sure I've heard that name before. Haven't I? Was it in a dream?|femaledarkelf
wavs/voiceline_999.wav|Why does that sound so familiar? There's no one here by that name, and yet I swear I've heard it.|femaledarkelf
wavs/voiceline_1000.wav|I just can't be sure. I... I don't think I like talking about this.|femaledarkelf
wavs/voiceline_1001.wav|You're going to pay, outlander.|femaledarkelf
wavs/voiceline_1002.wav|Oh, how kind. Thank Geldis for me, won't you?|femaledarkelf
wavs/voiceline_1003.wav|Sure, got nothing better to do.|femaledarkelf
wavs/voiceline_1004.wav|May your path be free from danger.|femaledarkelf
wavs/voiceline_1005.wav|Good journey, traveler.|femaledarkelf
wavs/voiceline_1006.wav|What...? Whoever did this is dead. You hear me? Dead!|femaledarkelf
wavs/voiceline_1007.wav|Hey! We got a deader over here!|femaledarkelf
wavs/voiceline_1008.wav|Ash and ice! Who did this? Come out and face me like a man!|femaledarkelf
wavs/voiceline_1009.wav|Time to die, outlander!|femaledarkelf
wavs/voiceline_1010.wav|I'm gonna bleed you!|femaledarkelf
wavs/voiceline_1011.wav|I'll cut you open!|femaledarkelf
wavs/voiceline_1012.wav|Die, outlander!|femaledarkelf
wavs/voiceline_1013.wav|You'll regret crossing me, outlander.|femaledarkelf
wavs/voiceline_1014.wav|Don't fight back, and I promise I'll kill you quickly.|femaledarkelf
wavs/voiceline_1015.wav|Those boots'll look mighty fine on me.|femaledarkelf
wavs/voiceline_1016.wav|Your armor will look good on me.|femaledarkelf
wavs/voiceline_1017.wav|...retire some day... get my self a place on the mainland...|femaledarkelf
wavs/voiceline_1018.wav|...I've almost got enough... just need one good haul...|femaledarkelf
wavs/voiceline_1019.wav|...told him to just hand it over, but did he listen? Oh, no... he had to fight back...|femaledarkelf
wavs/voiceline_1020.wav|...ain't goin' back to prison... rather die in the ash...|femaledarkelf
wavs/voiceline_1021.wav|...he he he... callin' my bluff when he rolls dragon eyes... the fool...|femaledarkelf
wavs/voiceline_1053.wav|One of the sailors survived. Poor thing crawled all the way to Raven Rock on his hands and knees.|femaledarkelf
wavs/voiceline_1054.wav|Before he died, he told the Redoran Guard about the wreck and warned us that it was going to be crawling with reavers.|femaledarkelf
wavs/voiceline_1055.wav|"Yes, the """"Strident Squall"""" or something like that."|femaledarkelf
wavs/voiceline_1056.wav|The damn thing sunk right off the coast of Solstheim. Can you imagine?|femaledarkelf
wavs/voiceline_1057.wav|A few months ago, I had sent an important folio to the First Edition Bookshop in the Imperial City to be rebound.|femaledarkelf
wavs/voiceline_1058.wav|They sent it back to me recently, but it never arrived.|femaledarkelf
wavs/voiceline_1059.wav|You've brought Raven Rock back from the brink, traveler. I don't know how to thank you.|femaledarkelf
wavs/voiceline_1060.wav|I'm not sure. Did we build it? I can't remember...|femaledarkelf
wavs/voiceline_1061.wav|Here in his temple.|femaledarkelf
wavs/voiceline_1062.wav|I won't allow you to ruin years of planning!|femaledarkelf
wavs/voiceline_1063.wav|House Hlaalu will... have its revenge...|femaledarkelf
wavs/voiceline_1064.wav|Careful Mirri... someone's in here with us!|femaledarkelf
wavs/voiceline_1065.wav|Come on, I know you're in here.|femaledarkelf
wavs/voiceline_1066.wav|It's a shrine, I think. But I don't remember where it came from.|femaledarkelf
wavs/voiceline_1067.wav|My husband is second councilor, so I certainly have the means to reward you if you find my folio.|femaledarkelf
wavs/voiceline_1068.wav|You look able enough to venture outside of town. Perhaps you could help me recover something precious that was lost?|femaledarkelf
wavs/voiceline_1069.wav|Ugh, I can't believe I was forced to do manual labor at those shrines. It was horrifying...|femaledarkelf
wavs/voiceline_1070.wav|Mogrul says pay up. We figure we can just take it off your corpse.|femaledarkelf
wavs/voiceline_1071.wav|If you say so. That old crackpot made the trials sound a lot harder than that.|femaledarkelf
wavs/voiceline_1072.wav|Maybe we should come back with more men. We don't know how many of those things will come out.|femaledarkelf
wavs/voiceline_1073.wav|I can't tell you how relieved I am that Miraak's gone from my mind. I appreciate what you've done.|femaledarkelf
wavs/voiceline_1074.wav|What in the...|femaledarkelf
wavs/voiceline_1075.wav|I can't believe you do that on purpose.|femaledarkelf
wavs/voiceline_1076.wav|That isn't right.|femaledarkelf
wavs/voiceline_1077.wav|That can't be good for you.|femaledarkelf
